order_id,order_date,order_time,store_id,city,customer_id,pizza_name,category,size,quantity,unit_price,discount,gst,total_amount,order_type,payment_method,month,day_of_week,hour,discount_category,weekend_flag,peak_hour,order_value,year,month_name,day_name,day_number,hour_bucket
145250,2025-05-12,20:57:00,,Chennai,,Indi Tandoori Paneer,Veg,Personal,1,343.2,51.48,14.59,306.31,Takeaway,Credit Card,5,Friday,20,Medium Discount,Weekday,Peak,Low-Value,2025,May,Monday,1,Peak Evening
145251,2025-11-12,13:04:00,,Chennai,,Chicken Sausage,Chicken,Regular,4,379.0,151.6,68.22,1432.62,Dine-in,Debit Card,11,Thursday,13,High Discount,Weekday,Non-Peak,High-Value,2025,November,Wednesday,3,Afternoon
145254,2025-08-11,22:13:00,,Chennai,,Indi Tandoori Paneer,Veg,Regular,1,429.0,64.35,18.23,382.88,Takeaway,Wallet,8,Saturday,22,Medium Discount,Weekday,Non-Peak,Low-Value,2025,August,Monday,1,Late Night
145255,2025-11-04,19:01:00,,Pune,,Chicken Sausage,Chicken,Personal,3,303.2,0.0,45.48,955.08,Dine-in,UPI,11,Friday,19,No Discount,Weekday,Peak,Mid-Value,2025,November,Tuesday,2,Peak Evening
145257,2025-05-04,15:44:00,,Delhi,,Cheese n Corn,Veg,Large,1,398.4,19.92,18.92,397.4,Dine-in,Debit Card,5,Saturday,15,Low Discount,Weekend,Non-Peak,Low-Value,2025,May,Sunday,7,Afternoon
145258,2025-03-05,12:46:00,,Chennai,,Indi Chicken Tikka,Chicken,Personal,2,399.2,119.76,33.93,712.57,Dine-in,Debit Card,3,Saturday,12,High Discount,Weekday,Non-Peak,Mid-Value,2025,March,Wednesday,3,Afternoon
145260,2025-02-06,21:51:00,,Pune,,Indi Tandoori Paneer,Veg,Large,2,686.4,137.28,61.78,1297.3,Dine-in,UPI,2,Monday,21,High Discount,Weekday,Peak,High-Value,2025,February,Thursday,4,Peak Evening
145263,2025-07-11,13:05:00,,Jaipur,,Farmhouse,Veg,Personal,2,239.2,23.92,22.72,477.2,Dine-in,Wallet,7,Friday,13,Low Discount,Weekday,Non-Peak,Low-Value,2025,July,Friday,5,Afternoon
145265,2025-06-12,20:29:00,,Noida,,Veg Extravaganza,Veg,Medium,3,518.7,233.42,66.13,1388.81,Delivery,Wallet,6,Saturday,20,High Discount,Weekday,Peak,High-Value,2025,June,Thursday,4,Peak Evening
145267,2025-02-06,13:15:00,,Gurugram,,Cheese n Corn,Veg,Personal,3,199.2,59.76,26.89,564.73,Takeaway,Credit Card,2,Monday,13,Medium Discount,Weekday,Non-Peak,Mid-Value,2025,February,Thursday,4,Afternoon
145270,2025-12-06,22:39:00,,Ghaziabad,,Indi Chicken Tikka,Chicken,Personal,3,399.2,0.0,59.88,1257.48,Delivery,Cash,12,Thursday,22,No Discount,Weekend,Non-Peak,High-Value,2025,December,Saturday,6,Late Night
145271,2025-02-12,10:02:00,,Jaipur,,Chicken Sausage,Chicken,Regular,3,379.0,113.7,51.16,1074.46,Dine-in,Debit Card,2,Tuesday,10,High Discount,Weekday,Non-Peak,High-Value,2025,February,Wednesday,3,Morning
145273,2025-05-04,13:02:00,,Bengaluru,,Chicken Sausage,Chicken,Personal,3,303.2,0.0,45.48,955.08,Dine-in,Wallet,5,Saturday,13,No Discount,Weekend,Non-Peak,Mid-Value,2025,May,Sunday,7,Afternoon
145275,2025-01-03,11:21:00,,Chennai,,Farmhouse,Veg,Personal,1,239.2,23.92,10.76,226.04,Dine-in,Wallet,1,Saturday,11,Low Discount,Weekday,Non-Peak,Low-Value,2025,January,Friday,5,Morning
145276,2025-01-07,10:12:00,,Gurugram,,Margherita,Veg,Large,4,238.4,47.68,45.3,951.22,Takeaway,Credit Card,1,Tuesday,10,Low Discount,Weekday,Non-Peak,Mid-Value,2025,January,Tuesday,2,Morning
145278,2025-10-11,17:19:00,,Bengaluru,,Indi Chicken Tikka,Chicken,Medium,4,648.7,129.74,123.25,2588.31,Dine-in,Credit Card,10,Monday,17,High Discount,Weekend,Non-Peak,High-Value,2025,October,Saturday,6,Peak Evening
145280,2025-05-07,13:23:00,,Hyderabad,,Indi Chicken Tikka,Chicken,Personal,4,399.2,159.68,71.86,1508.98,Takeaway,Wallet,5,Saturday,13,High Discount,Weekday,Non-Peak,High-Value,2025,May,Wednesday,3,Afternoon
145284,2025-12-06,17:31:00,,Bengaluru,,Chicken Dominator,Chicken,Regular,2,599.0,59.9,56.91,1195.01,Dine-in,Wallet,12,Thursday,17,Medium Discount,Weekend,Non-Peak,High-Value,2025,December,Saturday,6,Peak Evening
145289,2025-03-10,10:15:00,,Pune,,Pepper Barbecue Chicken,Chicken,Large,1,718.4,71.84,32.33,678.89,Delivery,Cash,3,Friday,10,Medium Discount,Weekday,Non-Peak,Mid-Value,2025,March,Monday,1,Morning
145291,2025-01-02,11:33:00,,Ghaziabad,,Chicken Dominator,Chicken,Medium,3,778.7,350.42,99.28,2084.96,Dine-in,Cash,1,Saturday,11,High Discount,Weekday,Non-Peak,High-Value,2025,January,Thursday,4,Morning
145294,2025-10-01,18:15:00,,Ghaziabad,,Pepper Barbecue Chicken,Chicken,Personal,2,359.2,71.84,32.33,678.89,Dine-in,Credit Card,10,Friday,18,Medium Discount,Weekday,Peak,Mid-Value,2025,October,Wednesday,3,Peak Evening
145300,2025-08-04,20:05:00,,Hyderabad,,Veg Extravaganza,Veg,Personal,4,319.2,127.68,57.46,1206.58,Takeaway,Wallet,8,Tuesday,20,High Discount,Weekday,Peak,High-Value,2025,August,Monday,1,Peak Evening
145303,2025-11-10,18:10:00,,Pune,,Veg Extravaganza,Veg,Large,1,638.4,31.92,30.32,636.8,Takeaway,Wallet,11,Saturday,18,Low Discount,Weekday,Peak,Mid-Value,2025,November,Monday,1,Peak Evening
145304,2025-07-04,18:06:00,,Bengaluru,,Cheese n Corn,Veg,Medium,3,323.7,97.11,43.7,917.69,Takeaway,Cash,7,Monday,18,Medium Discount,Weekday,Peak,Mid-Value,2025,July,Friday,5,Peak Evening
145305,2025-12-01,12:33:00,,Bengaluru,,Cheese n Corn,Veg,Personal,3,199.2,0.0,29.88,627.48,Takeaway,Credit Card,12,Sunday,12,No Discount,Weekday,Non-Peak,Mid-Value,2025,December,Monday,1,Afternoon
145306,2025-02-11,19:36:00,,Pune,,Veg Extravaganza,Veg,Personal,2,319.2,31.92,30.32,636.8,Delivery,UPI,2,Sunday,19,Low Discount,Weekday,Peak,Mid-Value,2025,February,Tuesday,2,Peak Evening
145308,2025-03-11,21:20:00,,Bengaluru,,Margherita,Veg,Medium,3,193.7,58.11,26.15,549.14,Delivery,Debit Card,3,Monday,21,Medium Discount,Weekday,Peak,Mid-Value,2025,March,Tuesday,2,Peak Evening
145309,2025-11-05,18:07:00,,Jaipur,,Chicken Dominator,Chicken,Medium,2,778.7,77.87,73.98,1553.51,Dine-in,Cash,11,Sunday,18,Medium Discount,Weekday,Peak,High-Value,2025,November,Wednesday,3,Peak Evening
145320,2025-05-10,16:21:00,,Gurugram,,Indi Tandoori Paneer,Veg,Medium,1,557.7,0.0,27.89,585.59,Delivery,Debit Card,5,Sunday,16,No Discount,Weekend,Non-Peak,Mid-Value,2025,May,Saturday,6,Afternoon
145324,2025-05-05,17:23:00,,Ghaziabad,,Chicken Sausage,Chicken,Personal,2,303.2,60.64,27.29,573.05,Takeaway,Debit Card,5,Monday,17,Medium Discount,Weekday,Non-Peak,Mid-Value,2025,May,Monday,1,Peak Evening
145326,2025-03-03,16:02:00,,Gurugram,,Paneer Makhani,Veg,Personal,3,279.2,0.0,41.88,879.48,Delivery,Debit Card,3,Monday,16,No Discount,Weekday,Non-Peak,Mid-Value,2025,March,Monday,1,Afternoon
145327,2025-03-01,13:17:00,,Mumbai,,Paneer Makhani,Veg,Medium,2,453.7,136.11,38.56,809.85,Takeaway,Debit Card,3,Friday,13,High Discount,Weekend,Non-Peak,Mid-Value,2025,March,Saturday,6,Afternoon
145330,2025-09-02,13:55:00,,Gurugram,,Pepper Barbecue Chicken,Chicken,Personal,4,359.2,143.68,64.66,1357.78,Takeaway,Wallet,9,Sunday,13,High Discount,Weekday,Non-Peak,High-Value,2025,September,Tuesday,2,Afternoon
145331,2025-10-10,20:47:00,,Hyderabad,,Chicken Dominator,Chicken,Large,1,958.4,143.76,40.73,855.37,Dine-in,Cash,10,Friday,20,High Discount,Weekday,Peak,Mid-Value,2025,October,Friday,5,Peak Evening
145332,2025-08-11,14:48:00,,Ghaziabad,,Farmhouse,Veg,Large,1,478.4,0.0,23.92,502.32,Delivery,Wallet,8,Saturday,14,No Discount,Weekday,Non-Peak,Mid-Value,2025,August,Monday,1,Afternoon
145333,2025-10-11,20:36:00,,Bengaluru,,Chicken Sausage,Chicken,Large,3,606.4,0.0,90.96,1910.16,Takeaway,Cash,10,Monday,20,No Discount,Weekend,Peak,High-Value,2025,October,Saturday,6,Peak Evening
145336,2025-12-06,19:01:00,,Pune,,Farmhouse,Veg,Regular,3,299.0,134.55,38.12,800.57,Takeaway,Credit Card,12,Thursday,19,High Discount,Weekend,Peak,Mid-Value,2025,December,Saturday,6,Peak Evening
145340,2025-08-02,10:08:00,,Gurugram,,Cheese n Corn,Veg,Personal,4,199.2,119.52,33.86,711.14,Takeaway,Credit Card,8,Saturday,10,High Discount,Weekend,Non-Peak,Mid-Value,2025,August,Saturday,6,Morning
145341,2025-02-06,19:43:00,,Gurugram,,Chicken Sausage,Chicken,Regular,4,379.0,227.4,64.43,1353.03,Dine-in,Cash,2,Monday,19,High Discount,Weekday,Peak,High-Value,2025,February,Thursday,4,Peak Evening
145343,2025-02-12,21:20:00,,Gurugram,,Chicken Sausage,Chicken,Regular,1,379.0,56.85,16.11,338.26,Takeaway,Cash,2,Tuesday,21,Medium Discount,Weekday,Peak,Low-Value,2025,February,Wednesday,3,Peak Evening
145344,2025-06-08,12:14:00,,Delhi,,Cheese n Corn,Veg,Personal,2,199.2,19.92,18.92,397.4,Delivery,Debit Card,6,Wednesday,12,Low Discount,Weekend,Non-Peak,Low-Value,2025,June,Sunday,7,Afternoon
145346,2025-04-10,14:02:00,,Delhi,,Paneer Makhani,Veg,Medium,3,453.7,68.05,64.65,1357.7,Dine-in,Wallet,4,Saturday,14,Medium Discount,Weekday,Non-Peak,High-Value,2025,April,Thursday,4,Afternoon
145348,2025-08-03,12:40:00,,Gurugram,,Veg Extravaganza,Veg,Regular,2,399.0,79.8,35.91,754.11,Dine-in,UPI,8,Saturday,12,Medium Discount,Weekend,Non-Peak,Mid-Value,2025,August,Sunday,7,Afternoon
145353,2025-07-07,16:04:00,,Pune,,Veg Extravaganza,Veg,Regular,1,399.0,0.0,19.95,418.95,Takeaway,UPI,7,Monday,16,No Discount,Weekday,Non-Peak,Low-Value,2025,July,Monday,1,Afternoon
145358,2025-01-10,17:45:00,,Delhi,,Pepper Barbecue Chicken,Chicken,Large,1,718.4,0.0,35.92,754.32,Takeaway,Cash,1,Wednesday,17,No Discount,Weekday,Non-Peak,Mid-Value,2025,January,Friday,5,Peak Evening
145359,2025-11-12,18:09:00,,Delhi,,Chicken Sausage,Chicken,Regular,2,379.0,0.0,37.9,795.9,Delivery,Credit Card,11,Thursday,18,No Discount,Weekday,Peak,Mid-Value,2025,November,Wednesday,3,Peak Evening
145361,2025-12-09,18:34:00,,Bengaluru,,Indi Chicken Tikka,Chicken,Large,2,798.4,79.84,75.85,1592.81,Dine-in,UPI,12,Friday,18,Medium Discount,Weekday,Peak,High-Value,2025,December,Tuesday,2,Peak Evening
145362,2025-06-03,12:18:00,,Jaipur,,Margherita,Veg,Large,4,238.4,0.0,47.68,1001.28,Delivery,Wallet,6,Thursday,12,No Discount,Weekday,Non-Peak,High-Value,2025,June,Tuesday,2,Afternoon
145364,2025-02-11,11:28:00,,Gurugram,,Veg Extravaganza,Veg,Large,1,638.4,63.84,28.73,603.29,Delivery,UPI,2,Sunday,11,Medium Discount,Weekday,Non-Peak,Mid-Value,2025,February,Tuesday,2,Morning
145369,2025-04-08,11:51:00,,Ghaziabad,,Indi Tandoori Paneer,Veg,Medium,1,557.7,0.0,27.89,585.59,Takeaway,Credit Card,4,Monday,11,No Discount,Weekday,Non-Peak,Mid-Value,2025,April,Tuesday,2,Morning
145372,2025-10-10,22:59:00,,Hyderabad,,Chicken Dominator,Chicken,Regular,1,599.0,89.85,25.46,534.61,Takeaway,Credit Card,10,Friday,22,Medium Discount,Weekday,Non-Peak,Mid-Value,2025,October,Friday,5,Late Night
145373,2025-01-03,14:39:00,,Ghaziabad,,Farmhouse,Veg,Regular,4,299.0,179.4,50.83,1067.43,Dine-in,Wallet,1,Saturday,14,High Discount,Weekday,Non-Peak,High-Value,2025,January,Friday,5,Afternoon
145375,2025-07-08,20:25:00,,Hyderabad,,Chicken Sausage,Chicken,Large,2,606.4,181.92,51.54,1082.42,Delivery,UPI,7,Thursday,20,High Discount,Weekday,Peak,High-Value,2025,July,Tuesday,2,Peak Evening
145377,2025-08-04,11:11:00,,Pune,,Farmhouse,Veg,Large,4,478.4,95.68,90.9,1908.82,Delivery,Debit Card,8,Tuesday,11,Medium Discount,Weekday,Non-Peak,High-Value,2025,August,Monday,1,Morning
145378,2025-04-07,13:28:00,,Bengaluru,,Indi Chicken Tikka,Chicken,Regular,2,499.0,149.7,42.41,890.71,Dine-in,Debit Card,4,Friday,13,High Discount,Weekday,Non-Peak,Mid-Value,2025,April,Monday,1,Afternoon
145380,2025-05-08,19:53:00,,Gurugram,,Chicken Dominator,Chicken,Regular,3,599.0,89.85,85.36,1792.51,Takeaway,Cash,5,Tuesday,19,Medium Discount,Weekday,Peak,High-Value,2025,May,Thursday,4,Peak Evening
145385,2025-11-03,20:41:00,,Jaipur,,Chicken Dominator,Chicken,Large,4,958.4,383.36,172.51,3622.75,Takeaway,Debit Card,11,Tuesday,20,High Discount,Weekday,Peak,High-Value,2025,November,Monday,1,Peak Evening
145386,2025-09-06,12:26:00,,Mumbai,,Cheese n Corn,Veg,Regular,3,249.0,0.0,37.35,784.35,Takeaway,UPI,9,Monday,12,No Discount,Weekend,Non-Peak,Mid-Value,2025,September,Saturday,6,Afternoon
145389,2025-06-05,19:57:00,,Mumbai,,Paneer Makhani,Veg,Large,1,558.4,0.0,27.92,586.32,Dine-in,Cash,6,Tuesday,19,No Discount,Weekday,Peak,Mid-Value,2025,June,Thursday,4,Peak Evening
145391,2025-06-11,14:35:00,,Ghaziabad,,Chicken Sausage,Chicken,Regular,1,379.0,37.9,17.06,358.16,Delivery,Wallet,6,Thursday,14,Low Discount,Weekday,Non-Peak,Low-Value,2025,June,Wednesday,3,Afternoon
145393,2025-08-09,12:15:00,,Ghaziabad,,Pepper Barbecue Chicken,Chicken,Medium,2,583.7,116.74,52.53,1103.19,Takeaway,Debit Card,8,Monday,12,High Discount,Weekend,Non-Peak,High-Value,2025,August,Saturday,6,Afternoon
145395,2025-12-05,10:32:00,,Jaipur,,Indi Tandoori Paneer,Veg,Personal,1,343.2,17.16,16.3,342.34,Dine-in,Cash,12,Monday,10,Low Discount,Weekday,Non-Peak,Low-Value,2025,December,Friday,5,Morning
145396,2025-04-08,10:38:00,,Noida,,Veg Extravaganza,Veg,Personal,1,319.2,0.0,15.96,335.16,Delivery,UPI,4,Monday,10,No Discount,Weekday,Non-Peak,Low-Value,2025,April,Tuesday,2,Morning
145402,2025-07-02,13:38:00,,Ghaziabad,,Farmhouse,Veg,Medium,2,388.7,116.61,33.04,693.83,Takeaway,Wallet,7,Friday,13,High Discount,Weekday,Non-Peak,Mid-Value,2025,July,Wednesday,3,Afternoon
145403,2025-02-12,20:17:00,,Noida,,Chicken Dominator,Chicken,Regular,3,599.0,0.0,89.85,1886.85,Dine-in,Cash,2,Tuesday,20,No Discount,Weekday,Peak,High-Value,2025,February,Wednesday,3,Peak Evening
145405,2025-08-01,10:08:00,,Jaipur,,Pepper Barbecue Chicken,Chicken,Personal,1,359.2,0.0,17.96,377.16,Delivery,UPI,8,Wednesday,10,No Discount,Weekday,Non-Peak,Low-Value,2025,August,Friday,5,Morning
145407,2025-02-08,19:17:00,,Noida,,Veg Extravaganza,Veg,Personal,3,319.2,95.76,43.09,904.93,Takeaway,Credit Card,2,Saturday,19,Medium Discount,Weekend,Peak,Mid-Value,2025,February,Saturday,6,Peak Evening
145408,2025-05-10,11:04:00,,Noida,,Paneer Makhani,Veg,Personal,4,279.2,111.68,50.26,1055.38,Dine-in,Debit Card,5,Sunday,11,High Discount,Weekend,Non-Peak,High-Value,2025,May,Saturday,6,Morning
145411,2025-05-07,21:56:00,,Jaipur,,Paneer Makhani,Veg,Large,1,558.4,27.92,26.52,557.0,Dine-in,Credit Card,5,Saturday,21,Low Discount,Weekday,Peak,Mid-Value,2025,May,Wednesday,3,Peak Evening
145412,2025-11-06,10:20:00,,Bengaluru,,Indi Tandoori Paneer,Veg,Medium,2,557.7,111.54,50.19,1054.05,Takeaway,Wallet,11,Wednesday,10,High Discount,Weekday,Non-Peak,High-Value,2025,November,Thursday,4,Morning
145413,2025-04-01,17:47:00,,Chennai,,Chicken Dominator,Chicken,Medium,1,778.7,0.0,38.94,817.64,Dine-in,UPI,4,Saturday,17,No Discount,Weekday,Non-Peak,Mid-Value,2025,April,Tuesday,2,Peak Evening
145414,2025-08-09,15:34:00,,Bengaluru,,Cheese n Corn,Veg,Regular,3,249.0,74.7,33.62,705.92,Delivery,Cash,8,Monday,15,Medium Discount,Weekend,Non-Peak,Mid-Value,2025,August,Saturday,6,Afternoon
145415,2025-08-04,20:21:00,,Pune,,Paneer Makhani,Veg,Regular,2,349.0,104.7,29.66,622.96,Takeaway,Cash,8,Tuesday,20,High Discount,Weekday,Peak,Mid-Value,2025,August,Monday,1,Peak Evening
145417,2025-04-12,12:55:00,,Gurugram,,Paneer Makhani,Veg,Regular,2,349.0,69.8,31.41,659.61,Takeaway,Debit Card,4,Thursday,12,Medium Discount,Weekend,Non-Peak,Mid-Value,2025,April,Saturday,6,Afternoon
145421,2025-02-12,17:56:00,,Ghaziabad,,Pepper Barbecue Chicken,Chicken,Personal,2,359.2,35.92,34.12,716.6,Delivery,Wallet,2,Tuesday,17,Low Discount,Weekday,Non-Peak,Mid-Value,2025,February,Wednesday,3,Peak Evening
145423,2025-07-05,15:07:00,,Noida,,Chicken Dominator,Chicken,Personal,3,479.2,143.76,64.69,1358.53,Delivery,Debit Card,7,Wednesday,15,High Discount,Weekend,Non-Peak,High-Value,2025,July,Saturday,6,Afternoon
145424,2025-02-03,18:36:00,,Mumbai,,Cheese n Corn,Veg,Regular,1,249.0,24.9,11.21,235.31,Delivery,Credit Card,2,Sunday,18,Low Discount,Weekday,Peak,Low-Value,2025,February,Monday,1,Peak Evening
145425,2025-09-01,11:03:00,,Noida,,Farmhouse,Veg,Medium,3,388.7,0.0,58.3,1224.4,Dine-in,Credit Card,9,Thursday,11,No Discount,Weekday,Non-Peak,High-Value,2025,September,Monday,1,Morning
145426,2025-02-09,19:56:00,,Ghaziabad,,Veg Extravaganza,Veg,Large,1,638.4,0.0,31.92,670.32,Delivery,Wallet,2,Tuesday,19,No Discount,Weekend,Peak,Mid-Value,2025,February,Sunday,7,Peak Evening
145432,2025-09-07,16:18:00,,Delhi,,Pepper Barbecue Chicken,Chicken,Large,3,718.4,323.28,91.6,1923.52,Takeaway,Debit Card,9,Wednesday,16,High Discount,Weekend,Non-Peak,High-Value,2025,September,Sunday,7,Afternoon
145436,2025-10-09,18:19:00,,Delhi,,Pepper Barbecue Chicken,Chicken,Regular,2,449.0,0.0,44.9,942.9,Delivery,Wallet,10,Wednesday,18,No Discount,Weekday,Peak,Mid-Value,2025,October,Thursday,4,Peak Evening
145437,2025-03-01,15:35:00,,Delhi,,Indi Chicken Tikka,Chicken,Personal,3,399.2,59.88,56.89,1194.61,Delivery,Debit Card,3,Friday,15,Medium Discount,Weekend,Non-Peak,High-Value,2025,March,Saturday,6,Afternoon
145442,2025-08-12,18:12:00,,Noida,,Chicken Sausage,Chicken,Regular,4,379.0,0.0,75.8,1591.8,Takeaway,Credit Card,8,Monday,18,No Discount,Weekday,Peak,High-Value,2025,August,Tuesday,2,Peak Evening
145444,2025-12-11,11:43:00,,Gurugram,,Chicken Dominator,Chicken,Personal,1,479.2,0.0,23.96,503.16,Takeaway,Wallet,12,Wednesday,11,No Discount,Weekday,Non-Peak,Mid-Value,2025,December,Thursday,4,Morning
145446,2025-11-07,22:00:00,,Ghaziabad,,Veg Extravaganza,Veg,Medium,4,518.7,207.48,93.37,1960.69,Takeaway,Debit Card,11,Friday,22,High Discount,Weekday,Non-Peak,High-Value,2025,November,Friday,5,Late Night
145448,2025-11-06,10:57:00,,Ghaziabad,,Cheese n Corn,Veg,Medium,4,323.7,64.74,61.5,1291.56,Dine-in,UPI,11,Wednesday,10,Medium Discount,Weekday,Non-Peak,High-Value,2025,November,Thursday,4,Morning
145450,2025-02-09,19:31:00,,Bengaluru,,Veg Extravaganza,Veg,Medium,4,518.7,311.22,88.18,1851.76,Dine-in,UPI,2,Tuesday,19,High Discount,Weekend,Peak,High-Value,2025,February,Sunday,7,Peak Evening
145455,2025-11-03,13:47:00,,Hyderabad,,Indi Chicken Tikka,Chicken,Large,3,798.4,359.28,101.8,2137.72,Takeaway,UPI,11,Tuesday,13,High Discount,Weekday,Non-Peak,High-Value,2025,November,Monday,1,Afternoon
145456,2025-10-05,21:26:00,,Pune,,Chicken Dominator,Chicken,Personal,3,479.2,0.0,71.88,1509.48,Takeaway,Credit Card,10,Saturday,21,No Discount,Weekend,Peak,High-Value,2025,October,Sunday,7,Peak Evening
145457,2025-05-01,17:17:00,,Pune,,Farmhouse,Veg,Medium,2,388.7,77.74,34.98,734.64,Dine-in,UPI,5,Sunday,17,Medium Discount,Weekday,Non-Peak,Mid-Value,2025,May,Thursday,4,Peak Evening
145459,2025-08-10,21:35:00,,Noida,,Paneer Makhani,Veg,Personal,1,279.2,0.0,13.96,293.16,Dine-in,Cash,8,Wednesday,21,No Discount,Weekend,Peak,Low-Value,2025,August,Sunday,7,Peak Evening
145460,2025-05-06,11:12:00,,Chennai,,Veg Extravaganza,Veg,Large,2,638.4,127.68,57.46,1206.58,Takeaway,Credit Card,5,Thursday,11,High Discount,Weekday,Non-Peak,High-Value,2025,May,Tuesday,2,Morning
145465,2025-10-05,23:00:00,,Hyderabad,,Indi Tandoori Paneer,Veg,Personal,2,343.2,0.0,34.32,720.72,Dine-in,Debit Card,10,Saturday,23,No Discount,Weekend,Non-Peak,Mid-Value,2025,October,Sunday,7,Late Night
145466,2025-04-06,14:49:00,,Chennai,,Chicken Dominator,Chicken,Regular,2,599.0,59.9,56.91,1195.01,Delivery,UPI,4,Wednesday,14,Medium Discount,Weekend,Non-Peak,High-Value,2025,April,Sunday,7,Afternoon
145468,2025-09-02,16:21:00,,Gurugram,,Veg Extravaganza,Veg,Medium,4,518.7,0.0,103.74,2178.54,Dine-in,UPI,9,Sunday,16,No Discount,Weekday,Non-Peak,High-Value,2025,September,Tuesday,2,Afternoon
145470,2025-10-03,20:02:00,,Noida,,Veg Extravaganza,Veg,Regular,1,399.0,19.95,18.95,398.0,Delivery,Credit Card,10,Monday,20,Low Discount,Weekday,Peak,Low-Value,2025,October,Friday,5,Peak Evening
145471,2025-01-12,17:33:00,,Gurugram,,Chicken Dominator,Chicken,Regular,4,599.0,119.8,113.81,2390.01,Delivery,Wallet,1,Monday,17,High Discount,Weekend,Non-Peak,High-Value,2025,January,Sunday,7,Peak Evening
145479,2025-04-11,16:31:00,,Mumbai,,Cheese n Corn,Veg,Large,4,398.4,159.36,71.71,1505.95,Delivery,Wallet,4,Tuesday,16,High Discount,Weekday,Non-Peak,High-Value,2025,April,Friday,5,Afternoon
145481,2025-07-06,12:56:00,,Delhi,,Margherita,Veg,Medium,4,193.7,77.48,34.87,732.19,Dine-in,Debit Card,7,Saturday,12,Medium Discount,Weekend,Non-Peak,Mid-Value,2025,July,Sunday,7,Afternoon
145484,2025-02-07,12:13:00,,Gurugram,,Farmhouse,Veg,Large,2,478.4,0.0,47.84,1004.64,Delivery,UPI,2,Wednesday,12,No Discount,Weekday,Non-Peak,High-Value,2025,February,Friday,5,Afternoon
145494,2025-09-07,10:51:00,,Gurugram,,Farmhouse,Veg,Personal,3,239.2,0.0,35.88,753.48,Takeaway,Wallet,9,Wednesday,10,No Discount,Weekend,Non-Peak,Mid-Value,2025,September,Sunday,7,Morning
145497,2025-08-02,11:33:00,,Bengaluru,,Margherita,Veg,Large,3,238.4,107.28,30.4,638.32,Takeaway,Debit Card,8,Saturday,11,High Discount,Weekend,Non-Peak,Mid-Value,2025,August,Saturday,6,Morning
145498,2025-01-09,18:52:00,,Chennai,,Farmhouse,Veg,Medium,1,388.7,0.0,19.44,408.14,Takeaway,Debit Card,1,Monday,18,No Discount,Weekday,Peak,Low-Value,2025,January,Thursday,4,Peak Evening
145500,2025-04-03,15:18:00,,Bengaluru,,Cheese n Corn,Veg,Large,4,398.4,159.36,71.71,1505.95,Takeaway,Debit Card,4,Tuesday,15,High Discount,Weekday,Non-Peak,High-Value,2025,April,Thursday,4,Afternoon
145502,2025-12-08,16:27:00,,Hyderabad,,Cheese n Corn,Veg,Regular,3,249.0,0.0,37.35,784.35,Delivery,UPI,12,Tuesday,16,No Discount,Weekday,Non-Peak,Mid-Value,2025,December,Monday,1,Afternoon
145506,2025-12-12,17:48:00,,Noida,,Paneer Makhani,Veg,Personal,1,279.2,27.92,12.56,263.84,Takeaway,Debit Card,12,Friday,17,Low Discount,Weekday,Non-Peak,Low-Value,2025,December,Friday,5,Peak Evening
145508,2025-11-09,14:38:00,,Jaipur,,Chicken Sausage,Chicken,Medium,4,492.7,295.62,83.76,1758.94,Takeaway,Credit Card,11,Thursday,14,High Discount,Weekend,Non-Peak,High-Value,2025,November,Sunday,7,Afternoon
145509,2025-07-03,18:16:00,,Chennai,,Cheese n Corn,Veg,Regular,2,249.0,0.0,24.9,522.9,Delivery,Wallet,7,Friday,18,No Discount,Weekday,Peak,Mid-Value,2025,July,Thursday,4,Peak Evening
145512,2025-05-08,11:55:00,,Bengaluru,,Pepper Barbecue Chicken,Chicken,Large,1,718.4,0.0,35.92,754.32,Dine-in,Debit Card,5,Tuesday,11,No Discount,Weekday,Non-Peak,Mid-Value,2025,May,Thursday,4,Morning
145514,2025-12-03,15:36:00,,Bengaluru,,Chicken Sausage,Chicken,Large,3,606.4,90.96,86.41,1814.65,Delivery,UPI,12,Wednesday,15,Medium Discount,Weekday,Non-Peak,High-Value,2025,December,Wednesday,3,Afternoon
145517,2025-02-10,17:28:00,,Mumbai,,Margherita,Veg,Personal,3,119.2,17.88,16.99,356.71,Takeaway,Debit Card,2,Thursday,17,Low Discount,Weekday,Non-Peak,Low-Value,2025,February,Monday,1,Peak Evening
145519,2025-10-11,14:48:00,,Ghaziabad,,Farmhouse,Veg,Medium,1,388.7,19.44,18.46,387.72,Takeaway,Debit Card,10,Monday,14,Low Discount,Weekend,Non-Peak,Low-Value,2025,October,Saturday,6,Afternoon
145521,2025-07-11,20:00:00,,Noida,,Indi Tandoori Paneer,Veg,Medium,1,557.7,0.0,27.89,585.59,Takeaway,UPI,7,Friday,20,No Discount,Weekday,Peak,Mid-Value,2025,July,Friday,5,Peak Evening
145523,2025-12-03,12:00:00,,Mumbai,,Veg Extravaganza,Veg,Large,4,638.4,0.0,127.68,2681.28,Dine-in,Debit Card,12,Wednesday,12,No Discount,Weekday,Non-Peak,High-Value,2025,December,Wednesday,3,Afternoon
145532,2025-12-10,19:04:00,,Noida,,Cheese n Corn,Veg,Regular,2,249.0,49.8,22.41,470.61,Dine-in,Credit Card,12,Sunday,19,Low Discount,Weekday,Peak,Low-Value,2025,December,Wednesday,3,Peak Evening
